發生時間,處理別,大同區環河北路2段77號,121.5089083,25.06564738
2023/6/2 08:03,2,中山區長春路258巷26號,121.5390552,25.0534988
2023/6/3 08:49,2,中山區松江路與松江路78巷口,121.5328876,25.04978405
2023/6/7 18:00,2,中山區大直橋往北，未到崇實路,121.5445398,25.0791846
2023/6/7 22:08,2,中山區錦州街與新生北路2段口,121.5274957,25.0602693
2023/5/29 17:25,2,中山區林森北路623號前,121.5257416,25.066969
2023/5/5 22:27,2,中山區中山北路2段與中山北路2段11巷口,121.5227712,25.05280436
2023/5/7 13:00,2,中山區中山北路3段與酒泉街口往南未到酒泉街,121.5235023,25.07123423
2023/5/10 08:45,2,中山區龍江路309號,121.5407948,25.0612258
2023/5/10 17:20,2,中山區新生北路3段與濱江街口,121.5278251,25.0707172
2023/5/11 08:10,2,中山區濱江街362號,121.5510938,25.0721246
2023/5/12 13:55,2,中山區長安東路2段與復興北路口,121.5438261,25.04830775
2023/5/15 19:15,2,中山區基湖路與樂群一路口,121.5630843,25.0760703
2023/5/21 00:03,2,中山區建國北路2段與興安街口,121.537102,25.0561547
2023/5/16 22:40,2,中山區中山北路1段67號,121.5218166,25.0500101
2023/5/26 20:33,2,中山區建國北路2段與錦州街口,121.5367671,25.0603279
2023/5/30 17:30,2,中山區建國北路3段與建國北路3段113巷口,121.5359491,25.0663174
2023/5/31 15:20,2,中山區明水路678號,121.5509683,25.0839763
2023/6/3 16:35,2,中山區南京東路2段與吉林路口,121.530234,25.0520033
2023/6/5 06:50,2,中山區市民大道3段與建國南路1段口,121.5369044,25.04475315
2023/6/5 08:56,2,中山區新生北路2段96號,121.5274684,25.05942391
2023/6/6 13:00,2,中山區市民大道3段往西過松江路50公尺處,121.5320061,25.04570823
2023/6/9 19:45,2,中山區建國高架道往北第191根燈桿前,121.5367756,25.0522088
2023/5/24 00:06,2,中山區樂群三路與敬業二路口,121.5543441,25.0826995
2023/5/28 10:00,2,中山區中山北路3段51號,121.5226616,25.06719212
2023/5/28 16:15,2,中山區南京西路12號,121.5214348,25.05238832
2023/5/29 10:44,2,中山區吉林路425號,121.5304508,25.0667847
2023/5/31 08:15,2,中山區龍江路384巷與龍江路口口,121.5410174,25.06697
2023/5/31 09:28,2,中山區遼寧街與長春路口,121.5419936,25.0545885
2023/5/18 10:30,2,中山區民權東路1段與民權東路1段12巷口,121.5236007,25.06271009
2023/5/18 13:50,2,中山區長安東路2段與建國北路1段口,121.5364744,25.04837442
2023/5/19 21:26,2,中山區民生東路1段70巷與新生北路2段62巷口,121.5264148,25.05620927
2023/5/20 02:33,2,中山區建國高架道往北，南京東路匝道旁,121.5368946,25.05410652
2023/5/21 01:45,2,中山區南京東路3段70號,121.5413842,25.05191699
2023/6/8 07:15,2,中山區復興北路與復興北路280巷口,121.5439348,25.0586268
2023/6/8 17:50,2,中山區民權東路2段107號,121.5327539,25.062609
2023/6/9 09:00,2,中山區復興南路1段40號,121.5437799,25.0453507
2023/6/9 11:30,2,中山區建國北路3段與農安街口,121.5366747,25.06473273
2023/6/10 12:55,2,中山區民權東路2段與吉林路口,121.5301957,25.062442
2023/6/13 18:40,2,中山區市民大道2段與林森北路口(過林森北路迴轉道),121.5237764,25.0479148
2023/6/14 04:40,2,中山區中山北路4段往南，中山橋橋頭,121.5255833,25.07447817
2023/6/14 18:53,2,中山區民生東路3段與合江街口,121.5392916,25.05780199
2023/6/17 16:40,2,中山區中山北路1段21號,121.5212494,25.04875531
2023/6/18 13:39,2,中山區北安路621巷與大直街127巷口,121.5485939,25.0829453
2023/6/18 16:00,2,中山區一江街與松江路108巷口,121.5314896,25.0514406
2023/6/8 14:30,2,中山區林森北路與中山北路2段137巷口,121.5256281,25.06158384
2023/5/15 14:55,2,中山區中原街與新生北路2段119巷口,121.5289213,25.05896081
2023/5/16 22:01,2,中山區中山北路2段與民生東路1段口,121.5229737,25.05793232
2023/5/21 08:57,2,中山區民權東路2段135巷與民權東路2段口,121.5349591,25.06257953
2023/5/22 18:05,2,中山區長春路206號,121.5354867,25.05476438
2023/5/25 08:10,2,中山區錦西街4-4號,121.5222512,25.06029644
2023/5/22 07:51,2,中山區南京東路2段與吉林路口,121.5301819,25.05210435
2023/5/25 09:00,2,中山區中山北路3段與民權西路口,121.5224489,25.06307103
2023/5/26 21:09,2,中山區中山北路2段22號,121.5225138,25.05375073
2023/5/27 22:30,2,中山區新生北路3段與民權東路1段口,121.5275697,25.06272499
2023/5/27 23:30,2,中山區新生北路3段19巷40號,121.5294911,25.0639148
2023/5/28 13:36,2,中山區樂群一路與基湖路口,121.5631389,25.0761537
2023/5/31 09:28,2,中山區伊通街52巷與伊通街口,121.5347644,25.05141223
2023/5/31 00:35,2,中山區中山北路1段與南京東路1段口,121.5226341,25.05213837
2023/5/31 15:39,2,中山區中山北路4段與北安路口,121.5270519,25.07654358
2023/6/1 08:13,2,中山區民生東路3段8號,121.5393916,25.0576635
2023/6/1 08:36,2,中山區新生北路1段與南京東路1段口,121.5274859,25.05199478
2023/6/1 07:45,2,中山區南京東路3段100號,121.5398532,25.0517322
2023/6/1 12:55,2,中山區北安路與敬業四路口側附近口,121.5583108,25.0846375
2023/6/2 13:06,2,中山區松江路133巷與南京東路2段115巷口,121.5336413,25.05435508
2023/6/7 22:42,2,中山區民權東路2段29號,121.5293798,25.06269341
2023/6/8 11:30,2,中山區北安路535號,121.5471207,25.07997684
2023/6/12 07:45,2,中山區明水路397巷19弄1號,121.5494955,25.07866772
2023/6/20 08:13,2,中山區民族東路與德惠街167巷口,121.5317348,25.0681845
2023/6/27 20:15,2,中山區松江路8號,121.5328429,25.04646392
2023/6/28 00:03,2,中山區林森北路與林森北路119巷口,121.5250767,25.0507735
2023/6/8 13:40,2,中山區民族東路與松江路口,121.533523,25.06829496
2023/6/7 21:48,2,中山區建國北路3段榮星花園停車場出口人行道,121.5373102,25.06377004
2023/7/8 05:35,2,中山區民權西路24號,121.5218425,25.062715
2023/7/9 15:08,2,中山區民權東路2段26號,121.5287445,25.0625282
2023/7/11 08:15,2,中山區民權東路1段與林森北路口,121.5258334,25.0628103
2023/7/11 10:32,2,中山區北安路89號對面,121.5309156,25.07804599
2023/7/13 13:39,2,中山區復興北路地下道往北靠近濱江街,121.5443577,25.07176593
2023/7/14 11:14,2,中山區長安東路2段與建國北路1段口,121.5367744,25.04832969
2023/7/14 13:01,2,中山區民權東路3段與龍江路口,121.5410644,25.0623029
2023/7/19 18:05,2,中山區長安東路1段與林森北路口,121.5245447,25.04919362
2023/7/19 19:44,2,中山區新生北路2段與新生北路2段115巷口,121.5278219,25.0585633
2023/6/30 18:10,2,中山區民權西路65號,121.5195697,25.0629339
2023/11/30 18:56,2,中山區中山北路1段與長安東路1段口,121.5216518,25.0498772
2023/7/5 17:12,2,中山區長春路與長春路258巷口,121.5390716,25.05468993
2023/7/7 13:55,2,中山區農安街166號與農安街口,121.5338714,25.06469966
2023/7/10 19:55,2,中山區北安路與大直街口,121.5474056,25.07995421
2023/7/20 21:11,2,中山區中山北路2段59巷與林森北路口,121.5254678,25.05586646
2023/7/21 18:07,2,中山區民生東路2段125號,121.531977,25.05799232
2023/7/21 21:04,2,中山區民權東路3段與龍江路口,121.5409229,25.06245216
2023/7/22 17:09,2,中山區中山北路2段44巷與中山北路2段46巷口,121.5216822,25.05506138
2023/7/24 08:58,2,中山區復興北路與民族東路口,121.5442201,25.06666618
2023/7/24 17:49,2,中山區民生東路2段9號,121.5283538,25.0580176
2023/7/25 08:13,2,中山區建國南路1段與八德路2段174巷24弄口,121.5369665,25.04537044
2023/7/27 09:02,2,中山區龍江路379號,121.5409866,25.0648603
2023/8/15 18:49,2,中山區樂群二路與植福路口,121.5618382,25.0800853
2023/8/19 16:44,2,中山區市民大道3段與復興南路1段口,121.5438753,25.0449623
2023/8/21 11:09,2,中山區農安街77巷與德惠街口,121.5285413,25.0666335
2023/8/28 08:32,2,中山區中山北路1段21號,121.5212268,25.0487113
2023/8/28 17:56,2,中山區民權東路3段向西近建國北路,121.5377454,25.0625049
2023/8/29 06:29,2,中山區中山北路2段與民權西路口,121.5227454,25.0627845
2023/8/29 16:20,2,中山區一江街與松江路132巷口,121.5314951,25.0529381
2023/7/31 17:12,2,中山區建國北路2段151巷12號前,121.5381308,25.0618189
2023/7/30 17:00,2,中山區民權西路與中山北路2段口,121.5221939,25.0627163
2023/7/31 09:53,2,中山區建國北路2段與長春路口,121.5371286,25.0545613
2023/8/4 18:35,2,中山區民族東路向西近林森北路,121.5267355,25.0684074
2023/8/4 19:44,2,中山區明水路449號,121.5502612,25.0773733
2023/8/5 02:30,2,中山區林森北路312號,121.5255056,25.0565997
2023/8/5 19:39,2,中山區市民大道3段與松江路口,121.533033,25.0455249
2023/8/6 01:11,2,中山區明水路581巷與明水路581巷12弄口,121.5512329,25.0800067
2023/8/9 12:16,2,中山區南京西路23巷5號,121.5205992,25.0534975
2023/8/9 08:30,2,中山區復興北路320巷與復興北路320巷12弄口,121.5431323,25.0594278
2023/8/10 09:16,2,中山區基湖路157巷與基湖路151巷46弄口,121.5649453,25.0771005
2023/8/10 13:46,2,中山區民族東路426號,121.5390089,25.0680698
2023/8/11 11:00,2,中山區復興北路428號,121.5441477,25.063199
2023/8/14 20:28,2,中山區松江路287-1號,121.5335041,25.0603545
2023/8/14 22:13,2,中山區民生東路3段71號,121.543654,25.0578859
2023/8/15 06:07,2,中山區民權東路2段94號,121.5319582,25.062411
2023/8/2 19:09,2,中山區吉林路與松江路170巷口,121.5301715,25.0560774
2023/8/17 11:57,2,中山區長安東路2段與建國北路1段口,121.5365254,25.0484007
2023/8/20 18:11,2,中山區新生北路2段與南京東路1段口,121.5275871,25.0519957
2023/8/24 09:50,2,中山區南京東路2段144號,121.5342574,25.0517845
2023/2/28 12:00,2,中山區新生北路2段與民生東路1段口,121.5274293,25.058477
2023/8/31 04:33,2,(林森北路304號前),121.5254575,25.0558471
2023/7/20 17:47,2,中山區民生東路3段6號,121.5374198,25.05778497
2023/7/27 08:09,2,中山區民族東路與松江路口,121.5327953,25.06818963
2023/7/28 12:31,2,中山區市民大道3段與八德路2段口,121.5348265,25.04505162
2023/8/1 18:24,2,中山區松江路32號,121.5328413,25.0474048
2023/8/10 19:14,2,中山區南京東路2段與一江街口,121.5314471,25.05194965
2023/8/12 16:57,2,中山區大佳河濱公園大直橋旁停車場,121.5413956,25.07365574
2023/8/14 08:45,2,中山區民族東路與松江路口,121.5331807,25.06774313
2023/6/24 21:29,2,中山區龍江路356巷與民族東路410巷口,121.5381666,25.0659781
2023/7/11 16:10,2,中山區民權東路2段145號前,121.5354058,25.0624952
2023/7/13 08:34,2,中山區民族東路204號前,121.5311248,25.0682445
2023/7/16 14:15,2,中山區松江路133巷與南京東路2段115巷口,121.5336437,25.0543625
2023/7/19 18:25,2,中山區中原街110號對面,121.5289571,25.0608447
2023/7/20 19:00,2,中山區植福路286巷口弄,121.5610664,25.0817394
2023/7/24 17:08,2,中山區長安東路1段99號,121.5291054,25.0481406
2023/8/2 09:55,2,中山區樂群二路30巷38弄與樂群二路30巷口口,121.5534111,25.0786698
2023/8/4 13:00,2,中山區中原街與新生北路3段11巷口口,121.5289901,25.06361195
2023/8/1 09:00,2,中山區南京東路3段131號,121.5405437,25.05197335
2023/8/2 11:25,2,中山區民權西路56號,121.5204992,25.06272947
2023/7/19 08:40,2,中山區農安街6號,121.5234977,25.0647149
2023/7/24 08:30,2,中山區長安西路50巷與華陰街口,121.5196259,25.04927672
2023/7/25 01:30,2,中山區錦州街與松江路口,121.5331053,25.06033
2023/7/25 15:57,2,中山區建國高架道與長安東路1段口,121.536553,25.04761103
2023/8/5 14:14,2,中山區中山北路2段與南京東路1段口,121.5224399,25.0522848
2023/8/8 18:45,2,中山區新生北路2段與民生東路2段口,121.5277705,25.0579345
2023/8/8 21:58,2,中山區長安東路2段與吉林路口,121.5299502,25.04853518
2023/8/9 03:10,2,中山區林森北路259號與林森北路口口,121.5254555,25.0544125
2023/8/14 15:50,2,中山區濱江街與松江路口濱江涵洞前,121.531536,25.0722537
2023/7/21 07:25,2,中山區松江路330巷與吉林路口,121.5303167,25.0612081
2023/9/8 03:16,2,中山區民生東路1段與林森北路口,121.5254552,25.058103
2023/9/8 19:25,2,中山區大直橋往北(機慢車專用道),121.5444498,25.0760885
2023/9/9 19:05,2,中山區中山北路2段與民權東路1段口,121.5227985,25.0625133
2023/9/11 09:05,2,中山區民權東路2段38號前,121.5289952,25.0625011
2023/9/12 07:45,2,中山區雙城街與民權東路1段口,121.5244775,25.063034
2023/9/18 18:00,2,中山區龍江路132巷與龍江路口側附近口,121.5403978,25.0542232
2023/7/14 18:15,2,中山區長安東路2段與建國北路1段口,121.5369125,25.0484379
2023/7/27 08:51,2,中山區北安路608巷與明水路口,121.5510738,25.0819374
2023/7/27 10:24,2,中山區錦州街與中原街口,121.529366,25.0603062
2023/7/27 13:54,2,中山區北安路573巷與北安路595巷口,121.5477238,25.0813369
2023/8/4 11:53,2,中山區長安東路2段153巷與朱崙街口口,121.539154,25.050032
2023/8/5 12:07,2,中山區長安東路1段與新生北路1段口,121.5295607,25.0481269
2023/8/9 22:50,2,中山區中原街與新生北路2段137巷口口,121.5289783,25.0612427
2023/8/13 15:52,2,中山區新生高架道南向長春匝道,121.5274659,25.05758369
2023/8/18 18:30,2,中山區錦州街258號前,121.5345656,25.0603056
2023/8/19 04:20,2,中山區中山北路1段與市民大道3段口口,121.5226752,25.05229206
2023/7/7 18:40,2,中山區安東街16巷與八德路2段210巷口,121.5393987,25.04534849
2023/7/7 22:00,2,中山區中山北路3段與撫順街口,121.5222286,25.06387412
2023/7/11 16:40,2,中山區市民大道2段65號,121.5292662,25.04654954
2023/7/20 12:50,2,中山區民權東路2段146號,121.5307574,25.06247572
2023/7/21 09:00,2,中山區撫順街12號,121.5209049,25.0636594
2023/7/21 17:00,2,中山區龍江路356巷與五常街53巷口,121.5396541,25.0660307
2023/7/22 07:22,2,中山區中山北路3段25號,121.5225478,25.0669033
2023/7/22 11:00,2,中山區建國北路2段與建國北路2段口188號前迴轉道,121.5369344,25.0597297
2023/7/23 12:20,2,中山區通北街145巷與崇實路口,121.5443044,25.08453775
2023/7/26 19:50,2,中山區民族東路26號,121.5243495,25.0683663
2023/7/26 21:39,2,中山區長安東路2段與伊通街口,121.534808,25.0484735
2023/7/27 17:00,2,中山區龍江路與龍江路345巷口,121.5409228,25.06336986
2023/7/27 19:00,2,中山區長春路156號,121.5321483,25.0546053
2023/7/27 20:35,2,中山區新生北路1段與林森北路119巷口,121.528141,25.05041685
2023/7/28 00:00,2,中山區民權東路2段與吉林路口,121.5303828,25.06267523
2023/7/28 01:25,2,中山區長春路與林森北路口,121.5253916,25.0549358
2023/8/9 16:35,2,中山區長安東路2段與建國北路1段口,121.5369946,25.0484473
2023/8/9 17:40,2,中山區北安路615號,121.5488812,25.08270139
2023/7/27 16:07,2,中山區濱江街180巷與濱江街150巷21弄口,121.5384734,25.0704418
2023/7/27 17:56,2,中山區中山北路1段與中山北路1段33巷口,121.521489,25.0491145
2023/7/29 10:52,2,中山區吉林路與民權東路2段口,121.5302288,25.0620154
2023/8/2 22:50,2,中山區林森北路287號,121.5254928,25.0555518
2023/8/5 16:32,2,中山區民生東路1段64號,121.5257735,25.058021
2023/8/6 18:10,2,中山區民族東路與濱江街180巷口,121.5384233,25.067976
2023/8/8 10:59,2,中山區新生北路2段與民生東路1段口,121.5274614,25.0580445
2023/8/11 19:17,2,中山區建國北路2段與興安街口,121.5366041,25.0560192
2023/8/12 21:07,2,中山區中山北路2段與長春路口,121.5224516,25.0544466
2023/8/15 09:12,2,中山區北安路與自強隧道(外)口,121.5496807,25.0863742
2023/8/22 19:13,2,中山區新生北路1段與長安東路1段口,121.5296679,25.0477667
2023/8/22 23:00,2,中山區明水路與北安路630巷口,121.5510996,25.0827051
2023/8/25 10:35,2,中山區北安路458巷47弄與北安路518巷口,121.5470171,25.0788365
2023/8/28 13:57,2,中山區長安西路與長安西路19巷2弄口,121.5202768,25.0501937
2023/9/1 18:14,2,中山區吉林路263號,121.5303229,25.0618614
2023/7/10 14:00,2,中山區五常街16號,121.5422252,25.06430961
2023/7/14 17:20,2,中山區大佳河濱公園,121.5356361,25.0741763
2023/7/14 17:22,2,中山區明水路557巷與明水路397巷7弄口口,121.5512041,25.0792664
2023/7/20 13:10,2,中山區南京東路2段與吉林路口,121.5300843,25.052145
2023/7/20 13:47,2,中山區樂群一路與基湖路口,121.5632267,25.0760828
2023/7/22 12:50,2,中山區松江路與南京東路2段口,121.5331474,25.0521477
2023/7/26 20:10,2,中山區民權東路2段196號,121.5362045,25.06231596
2023/7/15 14:04,2,中山區濱江街355號,121.5508464,25.0723247
2023/7/20 19:11,2,中山區民生東路3段49號,121.5397964,25.0579518
2023/7/24 08:54,2,中山區敬業三路161巷與樂群二路116巷口,121.5553771,25.0792612
2023/7/24 10:33,2,中山區北安路與大直橋口口,121.5446718,25.07976877
2023/7/25 12:30,2,中山區松江路127號,121.5332865,25.0533361
2023/8/11 09:25,2,中山區濱江街213號,121.5404786,25.0726044
2023/7/18 09:33,2,中山區吉林路329巷與吉林路口,121.5303915,25.0639105
2023/7/10 11:20,2,中山區林森北路與長安東路1段口,121.5246037,25.04918136
2023/7/26 16:28,2,中山區復興北路234號,121.5440734,25.05681188
2023/7/28 16:40,2,中山區濱江街134號,121.5355257,25.07240953
2023/8/7 15:36,2,中山區農安街與新生北路3段口,121.5275862,25.0644801
2023/7/17 18:50,2,中山區長安東路2段與八德路2段199巷口,121.5393604,25.0486251
2023/7/28 19:24,2,中山區八德路2段199巷與建國北路1段23巷口,121.5390433,25.0473575
2023/7/31 08:35,2,中山區民權東路2段與吉林路口,121.5300911,25.0624865
2023/7/31 16:17,2,中山區長春路258巷與龍江路132巷口,121.5390765,25.0543098
2023/8/1 12:36,2,中山區中山北路2段與民權西路口,121.5224467,25.06303495
2023/8/2 11:55,2,中山區八德路2段300巷6號,121.5422933,25.04676074
2023/8/6 19:20,2,中山區中山北路1段115號,121.5223996,25.05130558
2023/8/7 18:17,2,中山區基湖路112號與基湖路口,121.5638275,25.0783231
2023/8/10 09:31,2,中山區林森北路與錦州街口,121.525544,25.0601776
2023/8/12 11:14,2,中山區民權東路1段12巷與民權東路口側附近1段口,121.5236075,25.0626853
2023/7/20 03:40,2,中山區長安東路1段與天津街口,121.5228188,25.0494951
2023/7/20 20:30,2,中山區建國北路1段與建國北路1段88巷口,121.5365551,25.0496055
2023/7/25 12:50,2,中山區南京東路2段與南京東路2段41巷口,121.5293031,25.0522215
2023/7/29 19:25,2,中山區濱江街269號,121.5424818,25.0723118
2023/7/29 21:00,2,中山區樂群一路與基湖路口,121.5632732,25.0761718
2023/7/30 02:45,2,中山區中山北路2段與民權東路1段口,121.5226916,25.0629908
2023/8/2 08:50,2,中山區民生東路1段42號,121.5244892,25.0580464
2023/8/8 21:27,2,中山區中山北路3段54號,121.5226281,25.0679607
2023/8/2 14:30,2,中山區長安東路1段77巷5號,121.5288779,25.04860425
2023/8/4 08:24,2,中山區長安東路1段81號,121.5283715,25.04834104
2023/8/5 15:47,2,中山區新生北路2段68巷與民生東路1段70巷口,121.5263594,25.0565498
2023/7/29 11:20,2,中山區市民大道2段與新生北路1段口,121.5305147,25.0460969
2023/7/30 15:15,2,中山區敬業四路美麗華停車場入口,121.5584574,25.0829764
2023/8/5 11:40,2,中山區長安東路1段56巷與長安東路1段口,121.529046,25.0480745
2023/8/5 14:20,2,中山區長安東路2段與建國北路1段口,121.5365101,25.04838624
2023/8/12 12:39,2,中山區遼寧街21號,121.5421251,25.0478974
2023/8/12 15:28,2,中山區南京西路14號,121.5206964,25.0525337
2023/8/13 14:40,2,中山區中山北路3段與民族東路口,121.5230134,25.0685232
2023/8/14 15:00,2,中山區南京東路3段217號,121.542919,25.05195723
2023/8/15 12:00,2,中山區中山橋往北上坡處,121.5244998,25.07367322
2023/8/7 13:53,2,中山區敬業三路與植福路口,121.5564276,25.08392117
2023/8/16 13:15,2,中山區北安路561號與北安路口,121.5480758,25.0805179
2023/8/1 15:36,2,中山區中山北路3段6號前往南,121.5221885,25.06415116
2023/8/18 11:16,2,中山區龍江路345巷與龍江路口,121.5409044,25.0634465
2023/8/22 13:30,2,中山區市民高架道往西(428燈桿),121.5200202,25.04831738
2023/7/22 19:10,2,中山區復興北路與八德路2段口,121.5440078,25.0475885
2023/7/23 16:20,2,中山區民族東路與松江路口,121.5332302,25.06824917
2023/7/27 13:42,2,中山區中山橋下橋處北向南(燈桿編號7510440),121.524176,25.07337084
2023/8/10 18:35,2,中山區民生東路3段49號,121.5404253,25.05795428
2023/8/10 21:23,2,中山區市民大道3段167號,121.5404138,25.0448504
2023/8/11 22:54,2,中山區復興北路86號,121.5438053,25.0512104
2023/8/12 14:48,2,中山區樂群一路往東0106342燈桿,121.5546506,25.07719573
2023/8/14 08:28,2,中山區民權東路1段28號,121.523742,25.06273964
2023/8/16 09:50,2,中山區復興北路與興安街口,121.5438779,25.05600724
2023/8/20 13:45,2,中山區建國北路3段與民族東路口,121.5336244,25.0681061
2023/8/22 12:25,2,中山區伊通街36號97巷,121.5347469,25.0510399
2023/9/1 14:02,2,中山區市民大道2段與林森北路口,121.5245229,25.0478396
2023/9/7 17:40,2,中山區林森北路與雙城街7巷口,121.5257051,25.0588476
2023/10/4 14:50,2,中山區民權東路3段榮星花園旁,121.5387052,25.062438
2023/10/11 13:31,2,中山區復興北路58號,121.5438974,25.0501263
2023/10/15 15:20,2,中山區市民大道3段與松江路口,121.5330787,25.04566492
2023/10/15 16:30,2,中山區市民高架道與林森北路口往西,121.5242829,25.0479853
2023/11/3 14:35,2,中山區中山北路1段96巷與中山北路1段口,121.5225675,25.0554648
2023/11/9 10:10,2,中山區北安路139號忠烈祠前往東,121.5334425,25.07794906
2023/11/9 11:26,2,中山區長安東路2段與建國北路1段口,121.5369982,25.0483797
2023/7/18 18:06,2,中山區明水路397巷7弄與明水路557巷口,121.5512123,25.0792378
2023/7/18 20:32,2,中山區市民大道2段與林森北路口,121.5241981,25.0478724
2023/7/22 08:58,2,中山區松江路與南京東路2段口,121.5335268,25.052145
2023/7/24 14:09,2,中山區北安路與大直街口,121.5473454,25.0799123
2023/7/27 21:37,2,中山區民權西路與天祥路口,121.5208517,25.0627048
2023/7/28 19:18,2,中山區基湖路與基湖路166巷口,121.5632607,25.0774969
2023/7/31 17:11,2,中山區松江路與市民大道3段口,121.5333047,25.0454106
2023/7/18 17:03,2,中山區復興北路與八德路2段口,121.5438274,25.0476115
2023/8/2 09:43,2,中山區民生東路2段與建國北路2段口,121.5364752,25.0577839
2023/8/7 19:00,2,中山區濱江街251號,121.5415795,25.0725192
2023/8/7 23:09,2,中山區復興北路與復興北路514巷口,121.5441146,25.0660057
2023/8/11 11:50,2,中山區新生北路2段30號,121.5273018,25.05396513
2023/8/12 09:52,2,中山區中山北路3段與德惠街口,121.5226129,25.0668556
2023/8/18 04:55,2,中山區農安街與農安街166巷口,121.5338114,25.0646876
2023/8/22 19:45,2,中山區北安路629號,121.5491176,25.08333148
2023/8/13 12:16,2,中山區復興北路514巷與復興北路488巷1弄口,121.5436824,25.0659363
2023/7/19 14:30,2,中山區民權東路3段與建國北路3段口,121.5370084,25.062475
2023/7/20 11:13,2,中山區北安路與大直街口,121.5473091,25.0798823
2023/7/20 12:50,2,中山區民權東路1段與中山北路2段口,121.5227069,25.0628719
2023/7/23 19:15,2,中山區八德路2段與渭水路口,121.5354641,25.045653
2023/7/25 14:00,2,中山區北安路535號與大直街口,121.5474881,25.08000305
2023/7/25 18:00,2,中山區北安路與敬業二路口,121.5542155,25.08520428
2023/7/27 08:40,2,中山區市民大道3段與復興南路1段口,121.5437638,25.04507319
2023/7/28 12:55,2,中山區長春路100號,121.5278514,25.054891
2023/7/28 17:10,2,中山區長安東路2段117號,121.5355949,25.04852047
2023/7/30 11:47,2,中山區吉林路與松江路100巷口,121.5301077,25.0512384
2023/7/30 13:17,2,中山區樂群三路與敬業三路口往東，敬業三路20號前,121.5556674,25.0826531
2023/7/25 15:05,2,中山區五常街與民族東路410巷口,121.5382578,25.0643538
2023/8/23 17:01,2,中山區吉林路218巷10號,121.529653,25.05902869
2023/8/25 06:50,2,中山區中山北路3段與民族東路口,121.5229034,25.0685058
2023/9/11 09:30,2,中山區北安路847號,121.5580832,25.08474329
2023/8/8 13:35,2,中山區民權東路1段與民權東路1段12巷口,121.5235131,25.0625258
2023/8/8 15:35,2,中山區吉林路與民族東路口,121.5305001,25.0683255
2023/8/12 23:20,2,中山區北安路與北安路口55號,121.5290376,25.0778833
2023/8/14 14:45,2,中山區建國高架道南京東路2段上方,121.5367903,25.04791473
2023/8/14 15:55,2,中山區建國高架道與民權東路3段口上方(建國高架231),121.5370489,25.06262292
2023/8/16 07:38,2,中山區錦州街與錦州街13巷口,121.5242435,25.0603465
2023/7/25 13:33,2,中山區民權東路2段71巷31號,121.5317151,25.06386038
2023/8/1 07:04,2,中山區中山北路2段116巷與錦西街5巷口,121.5219251,25.0610006
2023/8/1 09:16,2,中山區敬業三路與樂群一路口,121.5559293,25.07713314
2023/8/2 08:53,2,中山區合江街140號,121.5392121,25.05974192
2023/8/9 00:34,2,中山區錦州街與錦州街30巷口,121.524795,25.0603147
2023/8/9 17:42,2,中山區民族東路與濱江街180巷口,121.538126,25.06820785
2023/8/18 06:05,2,中山區林森北路與新生北路2段62巷口,121.5254862,25.0562405
2023/8/19 01:19,2,中山區新生高架道與八德路2段口上方,121.5309384,25.04694553
2023/8/28 10:43,2,中山區松江路與南京東路2段口,121.5330796,25.0522069
2023/9/1 20:45,2,中山區長春路與長春路61巷口,121.5263358,25.0549722
2023/9/1 21:46,2,中山區民生東路1段38號,121.5241611,25.05811144
2023/9/1 23:47,2,中山區長安東路1段61號,121.5269164,25.04864723
2023/9/7 11:34,2,中山區南京東路2段53號,121.5297953,25.05220371
2023/9/7 14:06,2,中山區長安東路2段63號,121.5336124,25.04850589
2023/9/10 20:20,2,中山區北安路與大直橋口,121.5445344,25.0795821
2023/9/11 18:45,2,中山區北安路269號,121.5354827,25.07789696
2023/8/22 21:36,2,中山區林森北路與長春路口,121.5255655,25.0549221
2023/9/11 20:13,2,中山區新生北路1段與長安東路2段口,121.5297132,25.0483657
2023/9/11 22:00,2,中山區民權東路2段與松江路口,121.5330977,25.0627324
2023/9/12 14:57,2,中山區遼寧街與遼寧街155巷口,121.5420807,25.05252639
2023/9/15 17:48,2,中山區堤頂大道2段與基湖路口,121.5641042,25.0787444
2023/9/16 16:30,2,中山區北安路588巷與北安路588巷46弄口口,121.5509205,25.081051
2023/9/20 18:08,2,中山區民族東路與林森北路口,121.5255734,25.0684579
2023/9/20 20:25,2,中山區民生東路2段120號,121.5314506,25.0579521
2023/9/21 05:25,2,中山區長安東路2段與建國北路1段口,121.536948,25.0482472
2023/7/30 14:43,2,中山區民權東路1段7巷與民權東路1段口,121.5232576,25.06295742
2023/7/30 15:15,2,中山區北安路139號,121.5336982,25.078134
2023/8/2 08:26,2,中山區中山北路2段與民權西路口,121.5224774,25.06294323
2023/8/2 17:57,2,中山區市民大道2段與林森北路口,121.5242038,25.0480097
2023/8/24 08:12,2,中山區松江路與南京東路2段口,121.5329098,25.05192511
2023/8/24 15:43,2,中山區八德路2段210巷8號前,121.5393489,25.04563015
2023/7/27 07:51,2,中山區民權東路2段與吉林路口,121.5302121,25.06246636
2023/7/27 09:00,2,中山區基湖路與基湖路157巷口,121.5632057,25.07698631
2023/8/8 20:06,2,中山區建國南路1段與八德路2段口,121.5362068,25.0459323
2023/8/12 17:39,2,中山區農安街152號,121.5323575,25.0646962
